65728.15
99931.3
48585.04
14338.61
65589.36
99753.52
13409.11
99989.2
13224.94
99811.62
13225.75
99619.67
82343.22
99661.76
13099.45
99483.02
82199.56
99528.63
12538.14
64625.73
29881.78
99541.84
13102.51
99373.61
13456.13
99593.3
13516.08
99817.82
82665.39
99865.95
65523.09
99955.25
14665.7
99763.67
82729.27
99730.23
14570.1
99553.1
31745.54
65730.75
48843.38
99369.34
15144.3
99176.33
15383.32
99406.12
15486.18
48983.48
15482.78
99445.98
65923.28
99377.95
48671.8
82403.05
14863.94
99124.58
82236.2
14673.37
98955.66
65294.93
98942.2
82135.84
98984.02
6.231838
98944.45
16157.89
98911.34
15799.72
98878.1
15787.24
99046.83
15098.25
99013.25
82170.88
99006.52
31700.06
98930.97
31742.53
98904.09
64936.3
98890.51
81738.08
98883.65
81775.23
98876.8
13491.73
98842.66
81561.21
98835.76
12492.05
98191.55
46972.3
98171.07
13334.61
98137.15
30389.6
98110.05
81093.65
98103.24
81086.84
98150.42
46253.04
98129.67
13187.69
98095.7
13510.99
98061.88
13820.33
98028.19
47480.08
64296.71
97924.99
81156.64
97968.73
14962.64
31607.31
15016.99
97799.93
81279.63
97843.31
15186.24
98066.3
15429.78
98279.11
65192.49
98364.86
81741.54
98330.3
15245.48
81876.16
15550.89
48804.24
15390.68
99143.08
65572.37
15205.5
98974.9
48782.87
98954.82
